tipe laka lantas;jumlah korban luka berat;jumlah korban luka ringan;jumlah korban meninggal dunia;latitude;longititude;direction;tipe cahaya;cuaca;fungsi jalan;kelas jalan;geometri jalan;tipe jalan;kecepatan;jenis jalan;lokasi jalan;kecamatan;jenis luka ;age;jenis kelamin;jenis kendaraan;cluster;kategori
tabrakan saat menyalip dari kanan;0;2;0;-7,089602844;112,5768168;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya desa banyuwangi kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;17-25;laki-laki;trailer 20 feet;0;tinggi
tabrakan saat menyalip dari kanan;0;1;0;-7,221891231;112,5048908;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds metatu  kec. benjeng kab. gresik;benjeng;kecelakaan ringan;26-45;laki-laki;mini truk;1;sedang
tabrakan saat menyalip dari kanan;0;1;0;-7,300621112;112,6140198;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. laban  kec. menganti kab. gresik;menganti;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip dari kanan;0;2;0;-7,326642335;112,5662736;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan ringan;26-45;laki-laki;mini bus;0;tinggi
tabrakan saat menyalip dari kanan;1;0;0;-7,24015675;112,5969252;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kepatihan kec. menganti kab. gresik;menganti;kecelakaan berat;26-45;laki-laki;trailer 20 feet;2;rendah
tabrakan saat menyalip dari kanan;1;0;0;-7,323502826;112,5661093;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan berat;<17;laki-laki;medium truk;2;rendah
tabrakan saat menyalip dari kanan;0;1;0;-7,223319875;112,5251963;barat (270°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kandangan kec. cerme kab. gresik;cerme;kecelakaan ringan;17-25;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat menyalip dari kanan;0;1;0;-7,283648165;112,564008;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. domas kec. menganti kab. gresik;menganti;kecelakaan ringan;<17;perempuan;mini truk;0;tinggi
tabrakan saat menyalip dari kanan;0;1;0;-7,169432851;112,5833614;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/1 (4 lajur/1 arah);50;jalan nasional;jalan raya ds. banjarsari kec. cerme kab. gresik;cerme;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip dari kanan;0;2;0;-7,362946792;112,6275993;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa cangkir kecamatan driyorejo kabupaten gresik;driyorejo;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,228687303;112,5002923;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa metatu kecamatan benjeng kabupaten gresik;benjeng;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,265217644;112,4760751;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa kalipadang kecamatan benjeng kabupaten gresik;benjeng;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,35369248;112,554633;timur (90°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum ds. banyuurip kec. kedamean kab. gresik;kedamean;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;3;0;-5,824265629;112,6343596;timur (90°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa bululanjang kecamatan sangkapura kabupaten gresik;sangkapura;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,393194425;112,5444633;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. labaniwaras kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,181080036;112,6494967;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan kota / kabupaten;jalan raya veteran kel. sidomoro kec. kebomas kab. gresik;kebomas;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,070233071;112,574974;utara (0°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya desa sembayat kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,095924546;112,5900778;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds manyarejo kec manyar  kab. gresik;manyar;kecelakaan ringan;46-65;laki-laki;medium truk;0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,221075012;112,4994351;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. metatu kec. benjeng kab. gresik;benjeng;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,181040032;112,6571119;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kramat inggil kec. gresik;gresik;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,223444687;112,5245779;timur (90°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kandangan kec. cerme kab. gresik;cerme;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,323405329;112,6337476;utara (0°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. randegansari kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,156486439;112,5242517;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya desa duduksampeyan kecamatan duduksampeyan kabupaten gresik;duduk sampeyan;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,343378984;112,6344605;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. petiken kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;17-25;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;3;0;-7,159942107;112,6196;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan kota / kabupaten;jalan raya dr. wahidin sudirohusodo  kelurahan randuagung kecamatan kebomas kabupaten gresik;kebomas;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,152133713;112,600917;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya kh. syafii desa suci kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;17-25;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;1;0;0;-7,141492724;112,4974656;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. palebon kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan berat;<17;laki-laki;mini truk;2;rendah
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,241374725;112,5943571;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kepatihan kec. menganti kab. gresik;menganti;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,248050274;112,576516;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. hendrosari kec. menganti kab. gresik;menganti;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,163887977;112,642311;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya dr soetomo kec gresik;gresik;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,159922813;112,6178036;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan kota / kabupaten;jalan raya dr. wahidin sudirohusodo  kelurahan randuagung kecamatan kebomas kabupaten gresik;kebomas;kecelakaan ringan;nan;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,18429746;112,6239464;barat (270°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan desa;jalan umum kel. sidomukti kec. kebomas kab. gresik;kebomas;kecelakaan ringan;26-45;perempuan;mini bus;0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,045112709;112,5538581;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. masangan kec. bungah  kab. gresik;bungah;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,290104289;112,5626608;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. bringkang kec. menganti kab. gresik;menganti;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-6,978518631;112,5408025;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds golokan kec sidayu kab. gresik;sidayu;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,226659938;112,5580742;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. cerme lor kec. cerme kab. gresik;cerme;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,177520837;112,581605;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. banjarsari kec. cerme kab. gresik;cerme;kecelakaan ringan;nan;perempuan;pejalan kaki;0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,267576185;112,4461662;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. sambiroto kec. balongpanggang kab. gresik;balongpanggang;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,242849725;112,5910328;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa kepatihan kecamatan menganti kabupaten gresik;menganti;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,182399928;112,5788862;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. banjarsari kec. cerme kab. gresik;cerme;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,160341215;112,6125672;timur (90°);gelap / sulit terlihat;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum walet 1 perum gka ds. kembangan kec. kebomas kab. gresik;kebomas;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;3;0;-7,365876746;112,6279835;timur (90°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);60;jalan propinsi;jalan raya ds.cangkir kec driyorejo kab gresik;driyorejo;kecelakaan ringan;17-25;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,135429009;112,6162567;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. sukomulyo kec. manyar kab. gresik;manyar;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,365680218;112,6258287;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. cangkir kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,329013288;112,6334533;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. mulung kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,176431756;112,6085708;selatan (180°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum ds. kedanyang kec. kebomas kab. gresik;kebomas;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-6,95727387;112,505883;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. doudo kec. panceng kab. gresik;panceng;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,158963616;112,6477837;selatan (180°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya usman sadar ds. sukorame kec. gresik;gresik;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,040112293;112,5334513;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. melirang kec. bungah kab. gresik;bungah;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,223270876;112,5256962;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kandangan kec. cerme kab. gresik;cerme;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,223444564;112,5288733;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. dungus kec. cerme kab. gresik;cerme;kecelakaan ringan;nan;perempuan;pejalan kaki;1;sedang
di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,324701538;112,4961295;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. sidoraharjo kec. kedamean kab. gresik;kedamean;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);1;sedang
