Tipe Laka Lantas;Jumlah Korban Luka Berat;Jumlah Korban Luka Ringan;Jumlah Korban Meninggal Dunia;latitude;longititude;Direction;Tipe Cahaya;Cuaca;Fungsi Jalan;Kelas Jalan;Geometri Jalan;Tipe Jalan;Kecepatan;Jenis Jalan;Lokasi Jalan;Kecamatan;Jenis Luka ;Age;jenis kelamin;jenis kendaraan
Tabrakan depan - depan;0;1;0;-7,332691435;112,5921365;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Mojosarirejo Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;1;0;-7,092164596;112,5863046;Selatan (180°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Manyarejo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;2;0;-7,226600972;112,5614801;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Cerme Lor Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;2;0;-6,900227709;112,4631109;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Dalegan Kec. Panceng Kab. Gresik;Panceng;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;1;1;0;-7,038557691;112,5344364;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Melirang Kec. Bungah Kab. Gresik;Bungah;Kecelakaan Berat ;26-45;Laki-laki;Mini Bus
Tabrakan depan - depan;0;2;0;-7,257723435;112,5676641;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Putat Lor Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;2;1;0;-7,166899042;112,5636374;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 TB (4 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Desa Ambeng-ambeng Watangrejo Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Berat ;26-45;Laki-laki;Medium Bus
Tabrakan depan - depan;0;1;0;-7,379467668;112,5297142;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Sembung Kecamatan Wringinanom Kabupaten Gresik;Wringinanom;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;1;0;-7,182712849;112,6205084;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);60;Jalan Kota / Kabupaten;Jalan Raya Ds. Sekarkurung kec Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;26-45;Laki-laki;Mini Truk
Tabrakan depan - depan;1;2;0;-7,165032024;112,549486;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Tebaloan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Berat ;46-65;Laki-laki;Trailer 20 Feet
Tabrakan depan - depan;0;2;0;-7,254621291;112,5325648;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Ngembuung Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;2;0;-7,289236292;112,5634805;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Bringkang Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;3;0;-7,015169992;112,5676339;Utara (0°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Kemangi Kec. Bungah Kab. Gresik;Bungah;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;0;1;0;-7,089574973;112,5778635;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Desa Banyuwangi Kecamatan Manyar Kabupaten Gresik;Manyar;Kecelakaan Ringan ;26-45;Laki-laki;Medium Truk
Tabrakan depan - depan;0;2;0;-6,943990752;112,4884517;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Wotan Kec. Panceng Kab. Gresik;Panceng;Kecelakaan Ringan ;26-45;Laki-laki;R3 (Bentor / Bajaj / Bemo)
Tabrakan saat menyalip;0;1;0;-7,406105419;112,5021616;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Kedunganyar Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,383256856;112,5775804;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Legundi Ds. Krikilan Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;17-25;Laki-laki;Mini Bus
Tabrakan saat menyalip;0;0;1;-7,184528043;112,5774465;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Tikungan;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Padeg Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Fatal ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan saat menyalip;0;3;0;-7,36418537;112,6340752;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Cangkir Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Perempuan;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;0;0;-7,076038818;112,573339;Utara (0°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Gumeno Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Berat ;;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;4;0;-7,087345571;112,5724424;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Betoyokauman Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;17-25;Perempuan;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,197470632;112,5755867;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds Tambakberas Kec Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;3;0;-7,191159573;112,6421865;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Mayjend Sungkono Kelurahan Segoromadu Kecamatan Kebomas Kabupaten Gresik;Kebomas;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,327365514;112,6335859;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan raya  Ds. Randegansari Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;46-65;Laki-laki;Mini Bus
Tabrakan saat menyalip;0;2;0;-7,357049045;112,6281466;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Tenaru Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;0;0;-7,269626544;112,4315966;Barat (270°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kedungsumber Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Berat ;26-45;Laki-laki;Pick up
Tabrakan saat menyalip;1;0;0;-7,359385266;112,6278775;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Tenaru Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Berat ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,003327768;112,5641172;Utara (0°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Ngawen Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,370166393;112,5948748;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Driyorejo Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-6,957677273;112,5065829;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Sekapuk Kec. Ujungpangkah Kab. Gresik;Ujungpangkah;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,15827967;112,6425328;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Jenderal Ahmad Yani Kelurahan Ngipik Kecamatan Gresik;Gresik;Kecelakaan Ringan ;<17;Laki-laki;Pick up
Tabrakan saat menyalip;0;2;0;-6,988709989;112,5588839;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Bunderan Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,164183989;112,5433533;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Raya Ds. Tebaloan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,321356934;112,5659413;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Kedamean Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;1;0;-7,269709551;112,5666023;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Boteng Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Berat ;46-65;Laki-laki;Medium Truk
Tabrakan saat menyalip;0;1;0;-7,263428025;112,5860036;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds Pelem watu Kec Menganti Kab. Gresik;Menganti;Kecelakaan Ringan;;Laki-laki;Truck
Tabrakan saat menyalip;0;2;0;-7,367123915;112,6302686;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Cangkir Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,325895023;112,5541091;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Tanjung Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;26-45;Laki-laki;Mini Bus
Tabrakan saat menyalip;1;1;0;-7,223368895;112,5250146;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kandangan Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Berat ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;0;0;-6,978941943;112,5414925;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Golokan Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Berat ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,23978551;112,5576542;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Iker-iker Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;0;0;-7,343482367;112,6341404;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds Petiken Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Berat ;26-45;Laki-laki;Mini Bus
Tabrakan saat menyalip;0;2;0;-7,143973575;112,6152362;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya GKB Ds. Yosowilangun Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan;;Perempuan;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-6,911306493;112,524967;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Banyuurip Kec. Ujungpangkah Kab. Gresik;Ujungpangkah;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan saat menyalip;2;0;0;-7,371538681;112,5872654;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Larangan Ds. Krikilan Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Berat ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;2;0;-7,300421612;112,613297;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Setro Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Berat ;26-45;Laki-laki;Mini Truk
Tabrakan saat menyalip;1;0;0;-7,369731474;112,5973833;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Driyorejo Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Berat ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;1;0;-7,191528137;112,6434056;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Mayjend Sungkono Kel. Segoromadu Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,22140885;112,5695228;Utara (0°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Cerme Lor Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;17-25;Laki-laki;Medium Truk
Tabrakan saat menyalip;0;1;0;-7,406635896;112,4975102;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Kedunganyar Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,389205568;112,5620801;Timur (90°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Pasinan Lemahputih Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;4;0;-7,324089428;112,5661603;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Desa Kedamean Kecamatan Kedamean Kabupaten Gresik;Kedamean;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;2;0;-7,260682617;112,5674328;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Putat Lor Kecamatan Menganti Kabupaten Gresik;Menganti;Kecelakaan Ringan ;46-65;Perempuan;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;3;0;-7,289900394;112,5617204;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Bringkang Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;0;1;-7,252306406;112,5578771;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Morowudi Kecamatan Cerme Kabupaten Gresik;Cerme;Kecelakaan Fatal ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,175543583;112,5826328;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Desa Banjarsari Kecamatan Cerme Kabupaten Gresik;Cerme;Kecelakaan Ringan ;<17;Laki-laki;Mini Bus
Tabrakan saat menyalip;0;2;0;-7,179130762;112,5807874;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Banjarsari Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-6,979631488;112,5426894;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Golokan Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan saat menyalip;0;1;0;-7,171154297;112,5115771;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Sumengko Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;1;0;-6,913342434;112,4583437;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Desa Prupuh Kecamatan Panceng Kabupaten Gresik;Panceng;Kecelakaan Fatal ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;0;1;0;-7,235864921;112,564456;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Cerme Kidul Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;1;0;-6,936429019;112,478007;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Surowiti Kec. Panceng Kab. Gresik;Panceng;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
